transaction_amount,transaction_date,merchant_id,customer_id,transaction_type,location,card_type,card_number,is_fraud
265.05,2022-12-09 02:50:35,985cdd6c-dcd4-4f1c-8b24-5902a69194de,69803ef2-edd6-4277-8df4-e4d6b39ed019,purchase,East Tonyaburgh,debit,5285481374296502,1
450.27,2022-12-29 02:53:32,d8d5d7b4-ee8c-4d7f-a2ae-376b65efe2a6,b7d3f65b-58b0-4bf5-9cdf-17eb57038c6f,purchase,South Davidland,debit,5841325063575713,1
686.51,2023-08-26 12:58:01,c8ecb4de-e136-4444-8490-959c7a782fc7,3dc90b7e-e9a5-4659-b292-dd7a03850c86,purchase,South Aaron,debit,5623035113937618,0
171.79,2023-03-11 21:52:54,700231df-47a8-480f-96e2-44715aa930b0,f6470399-35ad-4430-9b99-f8bf6ffcc22e,transfer,South Jessica,credit,4166125419260405,1
773.5,2022-12-14 01:47:45,cc53347f-4dfc-4f48-8d00-9958f7678048,3550c409-b46f-4ad5-87c7-979a5b59b423,refund,Dylantown,credit,4214338202608037,0
778.26,2023-07-04 10:15:55,f181c7dc-23ff-4aca-be86-2d40e4028788,18a7b701-34e6-4261-bcb7-8fea4a407a2c,refund,Marissamouth,debit,5958925426097423,0
396.49,2023-08-30 10:15:25,9a376d09-2133-4674-937c-3645f3586a90,a63699c3-2c4d-4747-b4d8-c8d1b7cf630e,transfer,North Stephentown,credit,4326237257153606,0
850.73,2022-11-08 18:23:18,789018ce-23fd-4d87-95c2-00eb03ef0cec,40bc6219-04d7-42fb-8543-89e34f412e24,refund,Lake Robert,debit,5519500002743894,0
804.3,2023-09-21 21:08:52,71a2fdd8-2102-40ae-b8d0-a53bf2eec14d,6f6b868a-2d84-494a-9225-12f245989a0e,transfer,North Todd,credit,4492470547734398,0
381.98,2023-01-11 04:25:28,f04c966f-cb30-4070-8e69-93d58c38f708,f788e2c5-b0df-478e-bb87-315d6bcb2a8d,refund,Wilsontown,debit,5958361040792764,0
836.02,2022-10-06 14:44:51,d3a22d5f-d68f-4519-bf1c-1d826f2512b5,d2dc2652-05f7-4b94-a0a1-5b03f9bcae7a,purchase,New Theodoreville,debit,5450598040957393,1
686.75,2022-12-03 00:35:50,ca1e93b8-cd0a-4c60-9df8-1210f3271882,efdf525b-8a22-4112-9f1c-205fea100a12,refund,Lindafort,debit,5599142057052749,1
548.49,2022-12-15 07:08:51,5c4bae33-8a50-4f6b-a83d-58c7313931e0,64ada234-a329-4c04-88fe-7a5a3a9873fd,transfer,Whiteheadside,debit,5419072031157207,1
406.91,2023-03-26 01:12:20,ba14a0dd-2fc5-42ad-9c77-d5ecb0c71523,2a106aa4-1e72-4aea-99e3-e7e8c57fb446,refund,North Seantown,credit,4588312065552384,1
485.45,2022-10-03 01:04:35,79257437-65dd-4b90-aa9f-e069399f3292,43ae4470-3064-4ef2-bce5-3c3563fcc354,transfer,Derekstad,debit,5088412566342752,1
744.29,2022-11-19 16:06:18,d7987bf8-ed65-4c00-9212-815a207730a2,72141da6-0055-4b6b-9049-e86ffcfb68e9,purchase,New Daniel,debit,5781199253723106,0
708.06,2023-06-13 22:01:56,b8317daf-72de-4cb5-8c7f-20a523b03e82,cc443172-e937-40ea-b4f4-00b7660d13f5,refund,South Ashleyborough,debit,5011322142538061,1
89.44,2023-05-31 09:47:48,8fe1473b-b6ee-46c2-89eb-9d3c44dad22e,37b10d19-b966-4b78-827f-dc97ec89928a,purchase,Lake Michaelbury,debit,5234034291005913,0
132.15,2023-07-06 18:30:56,35bf702a-51b7-42a3-bb4c-5a0e507b8564,5f183946-2e47-4ab1-ae3e-5b45f5f8794c,purchase,Ianmouth,credit,4082566511458728,0
475.25,2023-08-14 16:30:13,38454287-a029-4bbd-ba86-655e8307996a,90ac7137-220e-451c-abbd-2c67bf40f5ac,purchase,Johnmouth,debit,5168823681950544,1
316.49,2022-11-10 17:39:17,8237846f-9a71-4981-b515-781d07df92ea,c98cd9c1-7234-489a-92cb-dd6bb8b703d0,refund,East Thomas,debit,5940829533663622,0
418.3,2023-09-06 19:10:37,59c76ee3-5b02-4a22-b197-22a6f73b7bb4,0778693f-2bae-4516-b85a-29ff365befd1,refund,East Christopher,debit,5894747531938018,1
586.25,2023-05-25 01:02:15,c2202d81-e4bc-4cbb-ba5c-fcf6a9389982,a4ae3276-b91e-48e3-a073-659d0ceaa2ce,purchase,South Markside,credit,4291020828297805,1
750.45,2023-02-22 15:19:29,ee104fc4-9199-4765-9599-853325f3cd6b,1a5da68f-7e31-4918-8b2c-5d531e89108d,purchase,Hernandezfurt,debit,5647795130464629,0
298.04,2023-04-21 21:45:44,98687c63-2088-4160-b11d-e54559137e56,524d16ba-c5de-4264-9ec8-2a287b46ea47,transfer,East Kimberly,credit,4446071275886758,1
727.21,2023-07-07 21:03:30,ff60212f-8835-443b-b904-f46508e8ae68,903957c6-1c52-4e1a-bfa8-b53c0c85491b,refund,North Jenniferville,credit,4085769870379917,1
679.62,2023-06-20 08:57:21,c94dd783-1825-4a97-afcb-1d68d14771d3,5c97db7e-69c5-4ca2-85a1-22f074c1662c,purchase,Linview,credit,4997494334535041,0
716.85,2023-02-10 11:21:01,b5e84946-d34a-4b10-87a7-fca7e484f244,76085ca9-f00e-43c5-a5f5-174c0edf3744,purchase,Woodshire,debit,5084362063655509,0
615.68,2023-02-06 13:43:56,e1e7d879-b733-4ff4-bd95-3007d08b2c46,f506cef3-5033-4320-a008-18b1c1099855,refund,Ricechester,credit,4808255484992986,1
25.81,2023-07-08 15:52:32,17932d35-4b13-4b3c-b971-27886b0f7b83,4df75668-b6d3-4c43-b377-0cc18bb2ce39,purchase,East Marktown,debit,5192006186826730,0
952.3,2023-07-18 05:34:02,321c00fc-6a54-4f74-a34b-eaaa26890499,0fc579ea-dffb-46a4-ad88-e581d14f7e7e,purchase,Colemanside,debit,5011757044553465,0
769.49,2023-08-01 02:22:25,1c15641e-88b4-424d-8f70-73d7b323380f,88f4c0ce-309c-438f-b22a-41551d90d744,purchase,East Dianaville,credit,4875489088540065,0
237.96,2023-01-17 10:08:52,094c7620-3845-42c3-95d7-d2520bf8eecd,b0801ed8-3850-410c-a4fb-6dde43bb9b68,transfer,Lake Paulstad,debit,5845249774288989,1
385.55,2023-04-02 15:00:38,7e37f0cc-7a56-4fa7-945e-8917c8ef0b08,2d698d6c-5c4b-46b1-b2da-12a37ba10c53,transfer,New Lindsay,debit,5153088626126339,0
955.38,2022-11-19 18:17:11,71054106-c007-4040-a6c1-6f3ca29aa6c2,68c0a639-2bbf-4162-b72b-1d3ba5b74b92,purchase,South Javier,credit,4200337127807567,1
532.57,2023-09-13 01:57:25,dbfbc36b-8f64-4fa1-bf30-9f38e1220a5f,760b6ab7-e900-425a-b56a-f43ff6b09d9d,transfer,Hahnfort,debit,5386571411572927,1
607.45,2023-02-05 18:31:27,6f51b751-6eba-4934-851a-52b52a3ce003,738d9487-5f4f-431d-bae9-cc7b8b857361,purchase,South Larry,credit,4503412733707428,0
666.16,2022-10-07 02:20:33,3ce9153c-bad3-4e25-8585-bfe226ba4828,dcedf304-571d-4cbd-8f2f-f575b2a69aec,purchase,South Georgetown,credit,4235095164417338,0
107.5,2023-01-25 18:59:26,f9b2ac4f-c123-420e-bd62-30289810d149,81460327-a619-491b-ac3d-dda46931061f,transfer,New Anna,debit,5608197448186455,1
460.22,2022-12-30 08:15:46,6437c6bb-10be-4723-90ee-a940a210f577,b3b0fd7a-97d8-40fd-80d9-f9a81028edbe,refund,Lake Brett,debit,5974507655524740,0
54.29,2023-06-17 02:36:28,28f183b1-7953-411e-86db-7ed2844463f0,9883f492-63b5-43ff-b621-66ff39d37f5c,purchase,Lake Kyle,debit,5488233050986474,0
570.51,2023-06-02 15:15:30,4ecc02d6-ec29-4de1-a602-fcb1bd945422,e1e4bd2c-a0f0-4796-8d20-6392db307f44,purchase,South Johnstad,credit,4020796302946346,1
572.81,2022-11-18 20:52:17,d5ddf6ea-af08-464d-ae73-3f12f7f93303,37cf6806-8be4-48f2-9c96-5cbe22f1dd7e,refund,New Brittany,credit,4275285017378609,1
885.2,2022-12-30 17:15:40,e025744f-e5f4-4b4d-88ea-c895a9e80db9,93546b0a-27e4-4d8d-b9e2-dcea95443d59,purchase,Amandahaven,credit,4984723381068220,1
399.13,2022-10-16 06:59:00,e6313016-ff20-429a-a1bf-4c6e4ee5dc7f,8ac2a513-b0b6-4110-996c-bcc9348d3b88,transfer,New Allen,debit,5767066430022416,0
103.37,2023-09-02 14:13:21,5e370575-1737-4c1b-8cd7-b2c0be853cfb,e4090d45-679e-4812-9211-f02a0cd44ae0,purchase,Lake Lindsaybury,credit,4856125522461182,1
335.67,2023-08-26 01:16:22,e0a3cb42-a900-4fce-b009-06e42fb327d7,56bacb5c-f741-419e-a416-874af0f75cd0,refund,Amandahaven,credit,4608483603759893,1
133.11,2023-06-08 12:18:07,a31f900d-6faf-4e7a-995d-2a39e23bb85e,50de27a1-367a-4d23-b44a-c6cd3323cb5b,purchase,Franklinfurt,credit,4006438513977969,0
252.45,2023-05-16 21:17:58,e736ae48-cf3f-4dfe-a566-e1d9ef3e40eb,5f3c6425-92d4-4724-b13f-7c3bcda2eef3,refund,Moranport,debit,5906355897641597,1
913.28,2023-03-11 14:08:58,4500e2ba-d9d8-4d0c-a906-4ae8fbe89cb3,721869b7-fa56-4591-be25-fe329aba0d6b,purchase,West Michaelmouth,debit,5247997021416608,1
208.57,2023-02-17 14:32:38,3c4b7558-f2fd-4ead-a78c-777b18bb2f58,1979c6b9-dba8-461e-aaf2-df7aeb773646,purchase,South Lawrence,debit,5885203685337521,0
316.92,2023-05-26 07:41:38,558fddf4-3114-4927-bcdf-062e1e126993,81c6578b-15f9-4fc4-bb7f-bfee51e8ae85,refund,Wendybury,debit,5336926231214716,1
523.08,2023-01-26 17:51:03,2b86680d-279a-4e37-98e1-c1151ad90ad0,c5af01f9-00fa-45ca-8f62-c3fb1269e5e3,refund,Brockberg,credit,4726282883719758,0
67.99,2023-01-02 11:51:34,47349abf-6f3c-49d7-bbd7-10dc185cf252,b9c1e8a6-0cda-4113-94f6-f6e19e5522a1,purchase,South Alan,credit,4480354809569750,0
706.81,2023-03-16 04:02:30,b8dad150-afd1-43f3-bb67-94528296b33e,cbf33705-4f68-404f-8c34-8b5961d301d9,refund,South Kellyborough,debit,5580485092231478,0
838.96,2023-08-14 04:51:41,e8a5792b-8aff-4af3-a9a6-d7897afa31ff,15b68741-974f-48da-a519-34d08b75dfa8,purchase,Port Maria,debit,5348781016019897,1
133.23,2023-05-12 18:18:52,f300a45a-265c-4328-9a7a-1bb2c21044f6,c0374c1a-0c30-4a76-829b-88ddf21fe796,refund,New Allison,credit,4116716173649899,1
737.04,2023-04-05 08:13:05,e15b4b94-b5f3-4c15-999a-ba3be47f4331,f1fcbf95-656f-42ab-9ba1-609b456d55e2,purchase,East David,debit,5794238295382090,0
208.23,2023-03-04 21:55:56,9ec3cb63-e432-408a-818a-33e11944bb91,b2d12299-b457-4ddf-b652-d2ee32990419,purchase,Kylieland,debit,5851981673579669,0
760.91,2022-12-17 02:25:27,e8678f57-163f-4f35-a5d9-e9c2bbfb6f1b,3c976006-b74b-4dd5-a657-f9d7f400e5af,refund,Gomeztown,credit,4587650170195799,1
143.78,2022-11-17 07:39:00,f01808f2-b5ac-49aa-b822-8f46b6204b14,ced017b8-9957-4101-9508-0744628b56b5,transfer,Port Matthew,debit,5354066539595433,0
488.34,2023-07-31 02:46:01,d1d33c9f-c34a-4790-bcf1-25bce0376d17,00db7c52-9dda-4756-9f93-0d34bd8c4061,purchase,Jasonshire,credit,4109499659391514,0
81.27,2023-06-21 02:23:46,6738f0cf-46c6-4020-97c1-9d39782b0da1,0a362014-ce67-4cf1-b06a-acbb2c7ac3e6,purchase,South Robertside,credit,4358132237381003,1
222.39,2022-12-05 21:58:25,5959bbfc-6376-413a-967d-4e1c81800da5,77f9b92d-5012-4cdc-bea1-fd9aaf433b12,refund,East Colton,debit,5005246118716433,0
713.6,2022-12-17 07:29:59,234b1345-6b9a-4769-8026-9e4c867e82fd,54c1bf37-e96a-4303-9662-9c49951b9dfb,refund,Derrickview,debit,5748645872711562,0
339.83,2023-04-10 02:41:11,37d0ad6e-e613-48bd-8e30-28abae390dfe,3fbfdcd7-d128-42b0-be2d-5423085a1021,transfer,South Juan,debit,5555262098156333,0
786.17,2023-02-01 07:21:31,6a6bce73-ef12-426b-9268-41ae1ce21ff3,972df7a5-fd32-4755-990d-bea731d6bc32,refund,North Baileychester,credit,4386819439868491,1
312.51,2023-03-10 05:15:01,f267b5af-4051-4b03-8c99-ca476fdfc016,90d91a65-af70-412c-9efb-051ad85b9436,refund,East Faithbury,debit,5018099492812363,0
289.72,2023-01-16 02:28:35,db640ba8-0c54-42e8-8a77-41496463a9cc,7e167c71-1c49-45c9-b93c-29947188020d,purchase,South Shaun,credit,4329825362391405,0
563.34,2023-08-21 14:03:31,2c05a55a-1744-411e-b779-5d1a3e62395e,065860ac-cc2f-419b-b1a8-d64eb0abf751,purchase,Evansside,credit,4663807305101642,1
547.63,2023-01-30 22:29:04,36a6f761-3b70-463b-9927-8e77fe3c4bbf,73f2af7f-8971-4dd0-a52f-6361f0002a2d,refund,West Sean,credit,4032826383345172,0
461.93,2022-10-27 03:12:34,87f20744-babc-4886-9c84-cd45016ba776,8cb1b45d-636c-4e9f-8234-e8a4ca16c92a,transfer,East Anna,debit,5967045373176625,1
435.21,2023-05-22 23:30:07,a09b3544-c1c4-439b-9986-0cc2f9a40c4d,ba2030ee-9d50-45f2-a77e-68203f96e65c,purchase,Petersenhaven,credit,4220370047205186,1
703.2,2023-02-17 06:28:56,f5551545-e9dd-4810-9c72-558bc0555e89,d0246086-6b68-4d17-b2b3-8fc864ad601d,refund,Ibarrachester,debit,5891895192466754,1
384.12,2023-05-12 12:05:11,94de98ae-8c33-4745-b432-8360e6c27470,f651a0a6-d631-4f61-9033-cb2afc524268,transfer,West Bryan,credit,4183854530679160,0
927.59,2023-08-24 07:23:47,e49b15f2-74b2-4308-a389-c9dc1662e3e3,2e13688b-817a-4dd1-81bd-7a822b0a9f3a,purchase,Hoffmanshire,debit,5827723392057861,1
472.62,2022-10-14 14:39:50,a529b11b-c568-4358-9ccd-62f6de522638,b51fd4da-a298-4892-8a5c-bea74f97b0ba,purchase,New Amy,debit,5033461929204129,0
290.7,2023-08-20 02:11:13,4dedab1d-af36-4eba-afc2-4eec5d3703ac,a0ab4842-0ca6-4f02-988e-2e60ac755cf9,purchase,New Katherinefort,credit,4862826919120111,0
83.29,2022-11-13 20:40:18,684925d4-746c-417b-8904-fb4bc1d25f71,aa2eb4db-ec0c-4a9f-bf2b-e7aed27b2532,refund,Port Lanceborough,credit,4999951994143545,0
760.99,2023-07-01 17:53:24,078153b0-2c61-4029-b7bb-ad1a97cafe10,e9d7bf2e-4748-4d8b-95a3-ca28c0a55e97,purchase,New Michaelburgh,debit,5718612935069784,0
72.69,2023-02-24 21:55:37,25c0b672-90fa-40f6-bc15-cc6c019477d2,07d9d82c-06ce-4f72-abb7-d1d6f60ebdf8,refund,Jonathanburgh,debit,5349690501069261,0
390.33,2022-11-12 02:53:50,fc707cef-b2f7-4936-891a-f1c6dfe0f731,97de4eb1-ebd2-421c-a22b-97906424a897,refund,Gavinview,credit,4020806586097122,1
48.9,2023-02-27 12:06:13,1fc5cc80-5d7e-4887-a8e1-15e75b1d2a11,26c0982f-7273-4c9c-a7e8-c8f567ba6545,refund,North Joemouth,credit,4721170790843070,1
822.16,2023-09-05 01:53:16,9c4e8d5c-522c-48a0-abac-9dd55fcf5810,bc83c305-d098-488d-b50b-c71c387b0a32,transfer,East Christophermouth,credit,4979859744602764,1
542.49,2023-05-27 02:24:09,e8c4e098-d31b-4059-a042-767718138d08,9e802d7b-e576-4f5c-8855-d3542cc67601,purchase,Gaychester,debit,5539249329337626,0
357.88,2022-12-08 11:03:47,fed2c5f1-020a-498f-8885-9ba6fd839207,b5d9193e-2103-4462-b52f-9b670f793d6e,refund,New Maryberg,credit,4504070193294184,1
71.83,2023-08-31 08:06:57,dab802bf-54cf-43db-9983-1a3697821906,f0d2b7fc-08d5-48e2-a802-1dcbd8b1a5b6,refund,Michaelmouth,debit,5591168419146353,1
396.25,2023-05-23 21:23:25,dedc22ba-4681-4cad-b520-f72e95c0e8a4,bf994c8a-65de-4380-b67a-ca081201f291,purchase,Loganfurt,debit,5769967028208180,0
597.68,2023-04-26 05:08:04,896feeb3-d528-45b4-adb1-1a54cdf37748,31dc6096-968e-4585-86db-79a64a5f0eed,purchase,New Anthonyburgh,credit,4682644874709375,1
528.6,2023-07-19 07:03:36,101274e1-355c-4c37-9a8f-7ea7c2e08ad4,b92dabe2-6b10-45be-9faa-e86648149d28,purchase,Johnsonmouth,credit,4091941147455883,0
945.23,2022-12-27 00:24:23,6a066594-f0f7-4b3f-b428-8f0a29ef7e25,4c540245-02e3-4d5a-a1ec-19b92e9fde71,transfer,Jenniferview,credit,4052274357007359,1
102.91,2023-03-13 12:02:10,47b6f304-be7c-4a4c-8fbe-e133dee44f22,ea6e3194-3d78-44c8-96bb-e8ed62192cc6,transfer,Johnfurt,debit,5909620470221466,1
215.46,2023-07-13 15:25:25,4212f97e-78f0-4400-90f6-9e9bc62abc61,9514588b-4eeb-47c6-8445-01d0491cf9ab,transfer,Holtville,credit,4775321448987857,0
443.52,2023-07-07 18:39:25,c9fd0158-a523-479c-8704-7df7d45097a2,1e4e7a58-2093-446e-9a62-f5b229939b16,transfer,Tristanport,credit,4512130094639320,1
410.99,2023-07-25 12:49:12,12dda998-ef69-4582-a98b-844b54bb4c39,4c932ff1-1b41-4915-9783-a38078b90e48,refund,West Tamara,credit,4736757256166572,1
823.78,2022-10-21 04:54:49,ca234b16-4b25-4641-a08e-fbb9017c0f6e,fd6cbf2b-9277-42dd-b061-d295eda6587e,transfer,Campbellmouth,credit,4734755817376785,0
970.53,2023-09-11 13:42:13,532d77ca-3b80-4970-9341-c3c5a962d52d,46cf8c71-1c74-49c4-a005-8af84d4c2175,transfer,Lake Travisburgh,debit,5751143487998171,1
220.95,2023-06-06 02:17:37,4ebcc387-9044-41c4-a3fc-8c99392a1efc,c27adf6d-5bb6-4191-b9fa-2b4127220b87,transfer,Port Heidiland,credit,4396125419591104,0
997.4,2023-08-09 16:39:52,23ee2661-5fe6-45b2-ad1d-0542cc14059b,c3410407-560e-45da-a5f1-aa2af93410f3,refund,Wattshaven,credit,4923444367895760,0
11.07,2023-06-22 02:00:56,aa36bad3-9d7a-4b27-a15e-7b71f9c1c7de,b20df650-cd6b-4ac5-bd61-fdc07f686258,refund,New Nicole,credit,4549513805475983,0
153.45,2023-01-08 14:06:42,92e8fca3-5c0c-417c-9e96-366e0fb3a267,6902dc24-870b-46e2-aa1c-52fe57502390,transfer,Christianchester,debit,5548342846552653,0
246.09,2023-03-28 10:05:15,6857e209-faa4-4b51-914f-85e9ab400fe6,424db28a-1c30-4d8b-9575-2d615e1f94cc,purchase,Lake Hollyfort,credit,4722501985795700,0
588.19,2023-04-23 02:34:06,3b1c313d-b860-4639-8e6c-e493ced456e8,e644f9bc-ecf8-4a69-9bae-4c24bbf854c6,purchase,Clarkmouth,credit,4501041557163366,0
322.28,2023-06-18 17:06:47,c0672d08-c3ce-44a5-9060-18cfe345d384,c66a15d2-ea70-4561-9100-b61e360a0a16,purchase,West Tanyamouth,credit,4014153685880266,0
533.02,2023-08-14 07:29:33,ef5e3e24-87e0-48a5-89e4-c30cd13d574a,e08b45b0-faa2-411e-b317-8e54e4d17eab,purchase,Gomezfurt,debit,5545140005789116,0
335.3,2023-07-21 17:11:58,6ec7f6ae-5d84-4871-8b12-7edff3f47c47,0390834f-ac81-4e3a-8507-f3b077cd5df9,transfer,Port Alanport,credit,4971533974346660,1
506.91,2023-09-04 05:04:57,98e7e9f8-1c76-4d68-8328-9787f4eccf5e,b4c6fd50-7b8f-4529-bd11-095a31454c5e,purchase,Nicolestad,debit,5493758827591576,0
608.54,2023-05-12 18:08:31,8ef09e7a-5b7b-46c4-9084-23e36db625d7,097cc2e7-3016-4d75-ac1c-6cc69cfa1536,purchase,East Melissa,credit,4630325385051765,0
338.24,2023-05-14 01:11:10,b29994a8-600b-4e77-89f0-cce4ac586691,4cf18f12-f43b-4df9-80c8-4a70e167ac42,purchase,Robertview,credit,4979696388991908,1
872.62,2023-03-17 00:51:01,621ab204-f56b-4e54-a91d-cf4b95c27833,d5da1130-7536-4f5d-a698-c28156bf4d4a,purchase,Gregoryshire,credit,4206024033863152,0
833.88,2022-11-23 03:52:04,006447b9-b5a3-4cae-89d6-4e0b1073e7ca,aabc4084-1c45-4a46-acb0-45321db3579e,refund,South Jeremy,debit,5480546462894055,0
22.85,2023-02-12 16:38:51,2caf35b0-414c-424e-9c14-d5bc27a6b777,bc4a71e4-0c23-4938-b04c-1b5946933d3b,refund,Adamsport,debit,5998070440941831,0
18.93,2023-06-30 05:28:52,1eed4671-5f1f-4b51-a2c4-1f9aea6d0df5,f0ad9060-3473-47e8-b002-cde33a48121f,refund,Powellchester,debit,5377620566789334,1
937.74,2023-07-26 20:18:35,521abc5b-2b12-47d1-9794-92bb4dbb55e9,d55d734e-250e-4520-a838-522fd8c645e5,refund,Port Hannahberg,debit,5297657847056599,0
126.34,2023-05-07 20:15:44,61dfb951-1a81-41ae-9708-a2b1ff5f98d1,60e17461-61bc-4d0f-b1a9-8fc6aa1e0042,transfer,Ryanport,credit,4075660095660394,1
166.01,2022-12-26 13:45:01,20f16c76-6b51-41f6-97e9-96a1583d81eb,7fb70f48-b66e-47de-b51c-81583f842a30,refund,Maryfort,debit,5189672862398287,1
596.19,2023-08-12 00:48:46,0cd7d361-da74-491e-8197-f692303c8821,20479829-ef62-466b-9f45-f7d06791c245,purchase,Timothyport,credit,4568428595285088,1
273.64,2022-12-30 18:18:23,4c170f1f-3d6d-4182-9c07-fa094cf5aeaf,676ae8e6-94f8-4041-adbc-8ff66935a32e,transfer,Samanthatown,debit,5071760283388852,1
598.14,2023-03-24 03:09:42,22fd296a-f348-4d04-b6a8-82362914f8a1,9ee0fc03-1bcb-4494-b866-5461451f2ff6,transfer,Aguirretown,credit,4121835541848736,0
809.57,2023-09-21 17:17:27,b33deb55-3986-45c0-8e65-7631ba6fbe84,75120c47-c975-45d8-bdaf-6dc2d4eba35b,purchase,West Emily,credit,4180525460743500,1
219.34,2023-09-16 15:35:06,00d28c0a-5e7f-4503-8f59-8d3698e1439c,a17834e9-4578-4a5a-8e78-611282abb422,transfer,Andrewhaven,debit,5049224530967138,0
819.82,2023-08-18 03:41:19,141c0f97-3ad6-4004-bac7-b66c91dd04e6,f2c60bb6-395c-42d1-b870-40fea56f9a47,transfer,East Gregorychester,credit,4146378360121671,0
986.0,2022-12-04 09:32:22,88064bf6-b5cf-420b-abc1-0a7baf09cac8,0d523e46-5cf2-4161-beab-1dbd0e0bfd82,purchase,Doughertymouth,credit,4585575893562032,1
277.02,2023-06-13 03:19:59,e583707a-12f8-4217-b5df-ba610926546e,9dd3c4c4-2096-44df-80ff-ade923f2a797,transfer,Richardstad,credit,4383595972276138,0
132.62,2023-05-10 10:38:28,bf07eacd-7cd3-4284-834c-813dafc8292a,f1c3ee26-9235-4d28-a699-0a09e150da93,refund,West Kelliland,debit,5128653915642678,1
378.92,2023-05-02 07:49:03,cd6cf0f7-9b00-425c-858e-8bc93ac8cb8e,44d34f35-a743-48f3-aa24-48b2eff48448,transfer,Coxshire,credit,4018555990590135,0
526.49,2022-11-20 16:05:41,998f48e6-0b94-46d5-98aa-b9080d708b95,0de6012a-8613-421b-a24e-9d05e25cc11b,purchase,West Hannah,debit,5952017959980858,1
481.18,2023-08-21 11:33:05,2148d94e-7fa8-462f-b1eb-498e304b5801,3a709159-d3d2-461d-aca0-d3637d90b3ef,purchase,North James,debit,5172744201254242,0
271.78,2023-06-23 22:52:49,f5cf2cc0-dd2b-440e-85be-0d8775ca1caa,f1e734c4-6015-4255-967b-3f7e2366a6e8,purchase,Vickitown,debit,5965272363969783,1
14.13,2023-05-21 04:29:02,b0e1abf2-cac9-46a9-9c6a-e8de5376d708,295d98e7-121e-4ed4-9f52-50ff59def8c8,purchase,East Tina,debit,5523495147834251,1
274.41,2022-11-16 22:16:18,78ed58a0-dae6-4369-a57f-e3896382344e,6868afee-5f51-45bd-9f14-05d85a917de2,transfer,Port Carol,debit,5388895382818623,1
620.15,2023-09-03 05:52:53,471b4de3-30bd-4e28-a086-3065f9ea892d,d3f021b5-688b-429d-ac00-ce2eb8c78545,purchase,West Brianburgh,credit,4163435927229594,0
57.55,2022-12-14 03:24:53,be4dc0bf-ed05-47ac-a3df-8bf406086095,2d74a5f3-3085-4344-ba27-483549b0acf8,refund,Mcmillantown,credit,4237115298070968,0
381.59,2022-11-26 05:06:54,45d589cc-c24c-4938-81f8-c51ccb04bc04,fb077836-adfd-43f8-8ef8-55db8dbdd461,refund,Kerrbury,credit,4455821773654520,0
576.77,2023-01-15 16:30:21,01c09782-372b-4b2e-9c07-361191f5654b,ab206f2e-41bc-4061-95b4-007392f27aec,purchase,New Michaelton,credit,4951240297118749,1
328.84,2023-02-17 11:59:05,80b8f2ae-0d9c-458b-b3a0-354845836825,0baf3266-81a6-441f-bb4c-48a20921e9c8,purchase,Riverachester,credit,4234245740201904,0
296.55,2023-08-30 19:30:21,df8a78c0-6d47-4226-acae-a6264801d767,904431a3-f9f1-43ca-8482-28bea4396645,purchase,New Caitlin,credit,4766581162374129,0
249.87,2022-12-24 15:21:49,7785dda1-30b1-405e-a7f1-28a91bcdac6c,450e8fd6-ab9e-4c21-8bf6-c87706def39b,transfer,Joshuaberg,credit,4708555433992886,0
904.22,2023-02-17 02:34:21,c3c73500-2505-4e60-94ac-31d2d40575d3,f44e55d8-0299-4238-b70b-c616994309b6,transfer,North Keithburgh,credit,4528413737531529,1
722.32,2023-01-13 10:37:47,35047f84-7204-4a49-8599-c83e594fc89d,10fa66b7-f340-4544-b74a-67a461c7ff33,refund,Perezmouth,debit,5021929956039212,0
183.78,2023-07-20 13:53:30,1ec0d820-9b4a-4724-9e1a-82e684d3cd98,e056668b-9a7d-4007-bc98-217ba3f6bb07,refund,South Shanemouth,credit,4573102049255690,0
907.3,2022-12-15 21:38:16,1d48a1b0-7567-4d08-8dc3-6915555c6832,db58c010-1c58-4108-975a-c380fadee024,purchase,New Michellemouth,debit,5838104969308021,0
731.83,2023-03-31 02:40:37,5eee2581-aff5-4c8a-8d57-19efa756913c,e4a8ab17-d844-455e-8158-ebf7f6aeed8f,refund,East Davidtown,debit,5328901791923947,1
332.37,2023-03-24 09:50:57,2a3a6c1b-700a-4ed9-b677-2eb06d3a2fa0,5d859905-be78-4366-b015-a8d8fb29adce,transfer,South Jenniferside,debit,5136652915915816,0
385.77,2023-05-24 11:09:22,2160de4f-1a42-4f34-bb84-827c931c59c9,33a5d7b3-4187-4140-93ea-e69f685a8083,refund,New Nicole,credit,4404897983054818,0
897.84,2023-08-20 09:21:30,83678de8-d48b-4d93-9205-4801f0cc872f,f0df92c6-fe5b-4f59-80b7-c5832ddcc9a8,refund,Scottshire,credit,4417159433319804,0
363.0,2023-04-27 09:10:18,3251bb76-d97e-41c4-9dc5-c3b96614df18,62003d4d-fc21-47dd-aeff-bd94a7b789e3,refund,Sherrychester,credit,4759660815197293,0
916.34,2022-12-12 18:59:26,23be7b14-b667-4a25-9e06-8b0ef8676f24,b2dfdb53-ca02-42ee-9051-dbf6a34961c5,refund,Gillstad,debit,5383487555158555,0
570.2,2022-12-15 16:07:53,ca98e82f-71e4-42df-9c6d-036495df8848,35241531-bc14-477d-abb5-f00d78b99cda,transfer,North Tiffanyfort,debit,5776971959052978,1
